Approval Bug,Auditor,BR Audit,Browser,Certificate Issuer Organization,Certificate Issuer Organizational Unit,Certificate Policy (CP),Certification Practice Statement (CPS),Common Name or Certificate Name,Company Website,EV Audit,EV Policy OID(s),Firefox Release When First Included,Geographic Focus,Mozilla Applied Constraints,NSS Release When First Included,Owner,SHA-1 Fingerprint,Signature Algorithm,Signing Key Parameters,Standard Audit,Standard Audit Statement Dt ,Standard Audit Type,Trust Bits,URL to Test Website or Example Cert,Valid From [GMT],Valid To [GMT]
,,,Internet Explorer,I.CA Czech Certification Services,,,,,,,,,Czech Republic,,,"I.CA PrvnÌ certifikanÌ autorita, a.s.†",AB16DD144ECDC0FC4BAAB62ECF0408896FDE52B7,SHA1,2048,,,,,,,2018 Mar 31
,,,Internet Explorer,DST (ABA.ECOM) CA,,,,,,,,,USA,,,IdenTrust†,7A74410FB0CD5C972A364B71BF031D88A6510E9E,SHA1,2048,,,,,,,2009 Jul 09
,,,Internet Explorer,DST (ANX Network) CA,,,,,,,,,USA,,,IdenTrust†,7639C71847E151B5C7EA01C758FBF12ABA298F7A,SHA1,1024,,,,,,,2018 Dec 09
,,,Internet Explorer,DST (Baltimore EZ) CA,,,,,,,,,USA,,,IdenTrust†,A3E31E20B2E46A328520472D0CDE9523E7260C6D,SHA1,2048,,,,,,,2009 Jul 03
,,,Internet Explorer,DST (National Retail Federation) RootCA,,,,,,,,,USA,,,IdenTrust†,CFDEFE102FDA05BBE4C78D2E4423589005B2571D,SHA1,2048,,,,,,,2008 Dec 08
,,,Internet Explorer,DST (United Parcel Service) RootCA,,,,,,,,,USA,,,IdenTrust†,EC0C3716EA9EDFADD35DFBD55608E60A05D3CBF3,SHA1,2048,,,,,,,2008 Dec 06
,,,Internet Explorer,DST ACES CA X6,,,,,,,,,USA,,,IdenTrust†,4054DA6F1C3F4074ACED0FECCDDB79D153FB901D,SHA1,2048,,,,,,,2017 Nov 20
,,,Internet Explorer,DST Root CA X3,,,,,,,,,USA,,,IdenTrust†,DAC9024F54D8F6DF94935FB1732638CA6AD77C13,SHA1,2048,,,,,,,2021 Sep 30
,,,Internet Explorer,DST RootCA X1,,,,,,,,,USA,,,IdenTrust†,B72FFF92D2CE43DE0A8D4C548C503726A81E2B93,SHA1,2048,,,,,,,2008 Nov 28
,,,Internet Explorer,DST RootCA X2,,,,,,,,,USA,,,IdenTrust†,67EB337B684CEB0EC2B0760AB488278CDD9597DD,SHA1,2048,,,,,,,2008 Nov 27
,,,Internet Explorer,DSTCA E1,,,,,,,,,USA,,,IdenTrust†,81968B3AEF1CDC70F5FA3269C292A3635BD123D3,SHA1,1024,,,,,,,2018 Dec 10
,,,Internet Explorer,DSTCA E2,,,,,,,,,USA,,,IdenTrust†,AB48F333DB04ABB9C072DA5B0CC1D057F0369B46,SHA1,1024,,,,,,,2018 Dec 09
,,,Internet Explorer,DST-Entrust GTI CA,,,,,,,,,USA,,,IdenTrust†,BC9219DDC98E14BF1A781F6E280B04C27F902712,SHA1,1024,,,,,,,2018 Dec 08
,,,Internet Explorer,Xcert EZ by DST,,,,,,,,,USA,,,IdenTrust†,68ED18B309CD5291C0D3357C1D1141BF883866B1,SHA1,2048,,,,,,,2009 Jul 11
,,,Internet Explorer,Infonotary CSP Root,,,,,,,,,Bulgaria,,,Infonotary Plc†,0446C8BB9A6983C95C8A2E5464687C1115AAB74A,SHA1,4096,,,,,,,2026 Mar 06
,,,Internet Explorer,IPS SERVIDORES,,,,,,,,,Spain,,,Internet Publishing Services s.l. (ipsCA)†,24BA6D6C8A5B5837A48DB5FAE919EA675C94D217,MD5,1024,,,,,,,2009 Dec 29
,,,Internet Explorer,ipsCA Global CA Root,,,,,,,,,Spain,,,Internet Publishing Services s.l. (ipsCA)†,3C71D70E35A5DAA8B2E3812DC3677417F5990DF3,SHA1,2048,,,,,,,2029 Dec 25
,,,Internet Explorer,ipsCA Main CA Root,,,,,,,,,Spain,,,Internet Publishing Services s.l. (ipsCA)†,CFE4313DBA05B8A7C30063995A9EB7C247AD8FD5,SHA1,2048,,,,,,,2029 Dec 25
,,,Internet Explorer,"Japan Certification Services, Inc. SecureSign RootCA2",,,,,,,,,Japan,,,"Japan Certification Services, Inc. (JCSI)†",00EA522C8A9C06AA3ECCE0B4FA6CDC21D92E8099,SHA1,2048,,,,,,,2020 Sep 15
,,,Internet Explorer,SecureSign RootCA1,,,,,,,,,Japan,,,"Japan Certification Services, Inc. (JCSI)†",CABB51672400588E6419F1D40878D0403AA20264,SHA1,2048,,,,,,,2020 Sep 15
,,,Internet Explorer,SecureSign RootCA11,,,,,,,,,Japan,,,"Japan Certification Services, Inc. (JCSI)†",3BC49F48F8F373A09C1EBDF85BB1C365C7D811B3,SHA-1,2048,,,,,,,2029 Apr 07
,,,Internet Explorer,SecureSign RootCA3,,,,,,,,,Japan,,,"Japan Certification Services, Inc. (JCSI)†",8EB03FC3CF7BB292866268B751223DB5103405CB,SHA1,2048,,,,,,,2020 Sep 15
,,,Internet Explorer,CertPlus Class 1 Primary CA,,,,,,,,,France,,,KEYNECTSIS†,6A174570A916FBE84453EED3D070A1D8DA442829,SHA1,2048,,,,,,,2020 Jul 06
,,,Internet Explorer,CertPlus Class 2 Primary CA,,,,,,,,,France,,,KEYNECTSIS†,74207441729CDD92EC7931D823108DC28192E2BB,SHA1,2048,,,,,,,2019 Jul 06
,,,Internet Explorer,CertPlus Class 3P Primary CA,,,,,,,,,France,,,KEYNECTSIS†,216B2A29E62A00CE820146D8244141B92511B279,SHA1,2048,,,,,,,2019 Jul 06
,,,Internet Explorer,CertPlus Class 3TS Primary CA,,,,,,,,,France,,,KEYNECTSIS†,F44095C238AC73FC4F77BF8F98DF70F8F091BC52,SHA1,2048,,,,,,,2019 Jul 06
,,,Internet Explorer,Class 3 Primary CA,,,,,,,,,France,,,KEYNECTSIS†,D2EDF88B41B6FE01461D6E2834EC7C8F6C77721E,SHA1,2048,,,,,,,2019 Jul 06
,,,Internet Explorer,Keynectsis Root CA,,,,,,,,,France,,,KEYNECTSIS†,9C615C4D4D85103A5326C24DBAEAE4A2D2D5CC97,SHA256,2048,,,,,,,2020 May 25
,,,Internet Explorer,Microsec e-Szigno Root CA,,,,,,,,,Hungary,,,Microsec e-SzignÛ CA†,2388C9D371CC9E963DFF7D3CA7CEFCD625EC190D,SHA1,2048,,,,,,,2017 Apr 06
,,,Internet Explorer,Microsec e-Szigno Root CA 2009,,,,,,,,,Hungary,,,Microsec e-SzignÛ CA†,89DF74FE5CF40F4A80F9E3377D54DA91E101318E,SHA256,2048,,,,,,,2029 Dec 30
,,,Internet Explorer,Microsoft Authenticode(tm) Root Authority,,,,,,,,,USA,,,Microsoft Corporation†,7F88CD7223F3C813818C994614A89C99FA3B5247,MD5,2048,,,,,,,1999 Dec 31
,,,Internet Explorer,Microsoft Root Authority,,,,,,,,,USA,,,Microsoft Corporation†,A43489159A520F0D93D032CCAF37E7FE20A8B419,MD5,2048,,,,,,,2020 Dec 31
,,,Internet Explorer,Microsoft Root Certificate Authority,,,,,,,,,USA,,,Microsoft Corporation†,CDD4EEAE6000AC7F40C3802C171E30148030C072,SHA1,4096,,,,,,,2021 May 09
,,,Internet Explorer,Microsoft Root Certificate Authority 2010,,,,,,,,,USA,,,Microsoft Corporation†,3B1EFD3A66EA28B16697394703A72CA340A05BD5,SHA256,4096,,,,,,,2035 Jun 23
,,,Internet Explorer,Microsoft Time Stamping Service Root,,,,,,,,,USA,,,Microsoft Corporation†,245C97DF7514E7CF2DF8BE72AE957B9E04741E85,MD5,1024,,,,,,,1999 Dec 30
,,,Internet Explorer,CESAM,,,,,,,,,France,,,Natixis†,67248980DE775D2C9B04E40307940BADB351F395,SHA1,2048,,,,,,,2019 Jan 30
,,,Internet Explorer,NetLock Arany (Class Gold) Ftan˙sÌtv·ny,,,,,,,,,Hungary,,,NetLock Ltd.†,06083F593F15A104A069A46BA903D006B7970991,SHA256,2048,,,,,,,2028 Dec 06
,,,Internet Explorer,NetLock Expressz (Class C) Tanusitvanykiado,,,,,,,,,Hungary,,,NetLock Ltd.†,E392512F0ACFF505DFF6DE067F7537E165EA574B,MD5,1024,,,,,,,2019 Feb 20
,,,Internet Explorer,NetLock Kozjegyzoi (Class A) Tanusitvanykiado,,,,,,,,,Hungary,,,NetLock Ltd.†,ACED5F6553FD25CE015F1F7A483B6A749F6178C6,MD5,2048,,,,,,,2019 Feb 19
,,,Internet Explorer,NetLock Minositett Kozjegyzoi (Class QA) Tanusitvanykiad,,,,,,,,,Hungary,,,NetLock Ltd.†,016897E1A0B8F2C3B134665C20A727B7A158E28F,SHA1,2048,,,,,,,2022 Dec 14
,,,Internet Explorer,NetLock Platina (Class Platinum) Ftan˙sÌtv·ny,,,,,,,,,Hungary,,,NetLock Ltd.†,EC93DE083C93D933A986B3D5CDE25ACB2FEECF8E,SHA256,4096,,,,,,,2028 Dec 06
,,,Internet Explorer,NetLock Uzleti (Class B) Tanusitvanykiado,,,,,,,,,Hungary,,,NetLock Ltd.†,879F4BEE05DF98583BE360D633E70D3FFE9871AF,MD5,1024,,,,,,,2019 Feb 20
,,,Internet Explorer,Netrust CA1,,,,,,,,,Singapore,,,Netrust Pte Ltd†,55C86F7414AC8BDD6814F4D86AF15F3710E104D0,SHA1,2048,,,,,,,2021 Mar 29
,,,Internet Explorer,Network Solutions Certificate Authority,,,,,,,,,USA,,,Network Solutions†,74F8A3C3EFE7B390064B83903C21646020E5DFCE,SHA1,2048,,,,,,,2029 Dec 31
,,,Internet Explorer,UTN-USERFirst-Hardware,,,,,,,,,USA,,,Network Solutions†,0483ED3399AC3608058722EDBC5E4600E3BEF9D7,SHA1,2048,,,,,,,2019 Jul 09
,,,Internet Explorer,NLB Nova Ljubljanska Banka d.d. Ljubljana,,,,,,,,,Slovenia,,,Nova Ljubljanska Banka d.d. (NLB)†,0456F23D1E9C43AECB0D807F1C0647551A05F456,SHA1,2048,,,,,,,2023 May 15
,,,Internet Explorer,Post.Trust Root CA,,,,,,,,,Ireland,,,Post.Trust†,BC7B3C6FEF26B9F7AB10D7A1F6B67C5ED2A12D3D,SHA1,2048,,,,,,,2010 Aug 20
,,,Internet Explorer,Post.Trust Root CA,,,,,,,,,Ireland,,,Post.Trust†,C4674DDC6CE2967FF9C92E072EF8E8A7FBD6A131,SHA1,2048,,,,,,,2022 Jul 05
,,,Internet Explorer,QuoVadis Root CA 2,,,,,,,,,Bermuda,,,QuoVadis†,CA3AFBCF1240364B44B216208880483919937CF7,SHA1,4096,,,,,,,2031 Nov 24
,,,Internet Explorer,QuoVadis Root CA 3,,,,,,,,,Bermuda,,,QuoVadis†,1F4914F7D874951DDDAE02C0BEFD3A2D82755185,SHA1,4096,,,,,,,2031 Nov 24
,,,Internet Explorer,QuoVadis Root Certification Authority,,,,,,,,,Bermuda,,,QuoVadis†,DE3F40BD5093D39B6C60F6DABC076201008976C9,SHA1,2048,,,,,,,2021 Mar 17
,,,Internet Explorer,Autoridad de Certificacion de la Abogacia,,,,,,,,,Spain,,,Red AbogacÌa†,7F8A77836BDC6D068F8B0737FCC5725413068CA4,SHA1,2048,,,,,,,2030 Jun 13
,,,Internet Explorer,RSA Security 2048 V3,,,,,,,,,USA,,,RSA Security†,25019019CFFBD9991CB76825748D945F30939542,SHA1,2048,,,,,,,2026 Feb 22
,,,Internet Explorer,ValiCert Class 3 Policy Validation Authority,,,,,,,,,USA,,,RSA Security†,69BD8CF49CD300FB592E1793CA556AF3ECAA35FB,SHA1,1024,,,,,,,2019 Jun 25
,,,Internet Explorer,Security Communication EV RootCA1,,,,,,,,,Japan,,,SECOM Trust Systems Co. Ltd.†,FEB8C432DCF9769ACEAE3DD8908FFD288665647D,SHA1,2048,,,,,,,2037 Jun 05
,,,Internet Explorer,Security Communication RootCA1,,,,,,,,,Japan,,,SECOM Trust Systems Co. Ltd.†,36B12B49F9819ED74C9EBC380FC6568F5DACB2F7,SHA1,2048,,,,,,,2023 Sep 29
,,,Internet Explorer,Security Communication RootCA2,,,,,,,,,Japan,,,SECOM Trust Systems Co. Ltd.†,5F3B8CF2F810B37D78B4CEEC1919C37334B9C774,SHA256,2048,,,,,,,2029 May 28
,,,Internet Explorer,ValiCert Class 1 Policy Validation Authority,,,,,,,,,Japan,,,SECOM Trust Systems Co. Ltd.†,E5DF743CB601C49B9843DCAB8CE86A81109FE48E,SHA1,1024,,,,,,,2019 Jun 25
,,,Internet Explorer,Serasa Certificate Authority I,,,,,,,,,Brazil,,,Serasa†,A7F8390BA57705096FD36941D42E7198C6D4D9D5,SHA1,2048,,,,,,,2024 Nov 21
,,,Internet Explorer,Serasa Certificate Authority II,,,,,,,,,Brazil,,,Serasa†,31E2C52CE1089BEFFDDADB26DD7C782EBC4037BD,SHA1,2048,,,,,,,2024 Nov 21
,,,Internet Explorer,Serasa Certificate Authority III,,,,,,,,,Brazil,,,Serasa†,9ED18028FB1E8A9701480A7890A59ACD73DFF871,SHA1,2048,,,,,,,2024 Nov 21
,,,Internet Explorer,UCA Global Root,,,,,,,,,China,,,Shanghai Electronic Certification Authority Co. Ltd. (SHECA)†,0B972C9EA6E7CC58D93B20BF71EC412E7209FABF,SHA1,4096,,,,,,,2037 Dec 30
,,,Internet Explorer,UCA Root,,,,,,,,,China,,,Shanghai Electronic Certification Authority Co. Ltd. (SHECA)†,8250BED5A214433A66377CBC10EF83F669DA3A67,SHA1,2048,,,,,,,2029 Dec 30
,,,Internet Explorer,SSC Root CA A,,,,,,,,,Lithuania,,,Skaitmeninio sertifikavimo centras (SSC)†,5A5A4DAF7861267C4B1F1E67586BAE6ED4FEB93F,SHA1,4096,,,,,,,2026 Dec 28
,,,Internet Explorer,SSC Root CA B,,,,,,,,,Lithuania,,,Skaitmeninio sertifikavimo centras (SSC)†,3E84D3BCC544C0F6FA19435C851F3F2FCBA8E814,SHA1,4096,,,,,,,2026 Dec 25
,,,Internet Explorer,SSC Root CA C,,,,,,,,,Lithuania,,,Skaitmeninio sertifikavimo centras (SSC)†,23E833233E7D0CC92B7C4279AC19C2F474D604CA,SHA1,4096,,,,,,,2026 Dec 22
,,,Internet Explorer,StartCom Certification Authority,,,,,,,,,Israel,,,Start Commercial (StartCom) Ltd.†,3E2BF7F2031B96F38CE6C4D8A85D3E2D58476A0F,SHA1,4096,,,,,,,2036 Sep 17
,,,Internet Explorer,S-TRUST Authentication and Encryption Root CA 2005:PN,,,,,,,,,Germany,,,S-TRUST†,BEB5A995746B9EDF738B56E6DF437A77BE106B81,SHA1,2048,,,,,,,2030 Jun 21
,,,Internet Explorer,Swisscom Root CA 1,,,,,,,,,Switzerland,,,Swisscom Solutions AG†,5F3AFC0A8B64F686673474DF7EA9A2FEF9FA7A51,SHA1,4096,,,,,,,2025 Aug 18
,,,Internet Explorer,SwissSign Gold CA - G2,,,,,,,,,Switzerland,,,SwissSign AG†,D8C5388AB7301B1B6ED47AE645253A6F9F1A2761,SHA1,4096,,,,,,,2036 Oct 25
,,,Internet Explorer,SwissSign Gold Root CA - G3,,,,,,,,,Switzerland,,,SwissSign AG†,0B7199A1C7F3ADDF7BA7EAB8EB574AE80D60DDDE,SHA256,4096,,,,,,,2037 Aug 04
,,,Internet Explorer,SwissSign Platinum CA - G2,,,,,,,,,Switzerland,,,SwissSign AG†,56E0FAC03B8F18235518E5D311CAE8C24331AB66,SHA1,4096,,,,,,,2036 Oct 25
,,,Internet Explorer,SwissSign Platinum Root CA - G3,,,,,,,,,Switzerland,,,SwissSign AG†,A1E7C600AA4170E5B74BC94F9B9703EDC261B4B9,SHA256,4096,,,,,,,2037 Aug 04
,,,Internet Explorer,SwissSign Silver CA - G2,,,,,,,,,Switzerland,,,SwissSign AG†,9BAAE59F56EE21CB435ABE2593DFA7F040D11DCB,SHA1,4096,,,,,,,2036 Oct 25
,,,Internet Explorer,SwissSign Silver Root CA - G3,,,,,,,,,Switzerland,,,SwissSign AG†,8D08FC43C0770CA84F4DCCB2D41A5D956D786DC4,SHA256,4096,,,,,,,2037 Aug 04
,,,Internet Explorer,TWCA Root Certification Authority 1,,,,,,,,,Taiwan,,,Taiwan-CA Inc. (TWCA)†,CF9E876DD3EBFC422697A3B5A37AA076A9062348,SHA1,2048,,,,,,,2030 Dec 31
,,,Internet Explorer,TWCA Root Certification Authority 2,,,,,,,,,Taiwan,,,Taiwan-CA Inc. (TWCA)†,DF646DCB7B0FD3A96AEE88C64E2D676711FF9D5F,SHA256,4096,,,,,,,2030 Dec 31
,,,Internet Explorer,Sonera Class1 CA,,,,,,,,,Finland,,,TeliaSonera†,0747220199CE74B97CB03D79B264A2C855E933FF,SHA1,2048,,,,,,,2021 Apr 06
,,,Internet Explorer,Sonera Class2 CA,,,,,,,,,Finland,,,TeliaSonera†,37F76DE6077C90C5B13E931AB74110B4F2E49A27,SHA1,2048,,,,,,,2021 Apr 06
,,,Internet Explorer,TeliaSonera Root CA v1,,,,,,,,,Finland,,,TeliaSonera†,4313BB96F1D5869BC14E6A92F6CFF63469878237,SHA1,4096,,,,,,,2032 Oct 18
,,,Internet Explorer,TC TrustCenter Class 1 CA,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,720FC15DDC27D456D098FABF3CDD78D31EF5A8DA,MD5,1024,,,,,,,2011 Jan 01
,,,Internet Explorer,TC TrustCenter Class 2 CA,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,838E30F77FDD14AA385ED145009C0E2236494FAA,MD5,1024,,,,,,,2011 Jan 01
,,,Internet Explorer,TC TrustCenter Class 2 CA II,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,AE5083ED7CF45CBC8F61C621FE685D794221156E,SHA1,2048,,,,,,,2025 Dec 31
,,,Internet Explorer,TC TrustCenter Class 3 CA,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,9FC796E8F8524F863AE1496D381242105F1B78F5,MD5,1024,,,,,,,2011 Jan 01
,,,Internet Explorer,TC TrustCenter Class 3 CA II,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,8025EFF46E70C8D472246584FE403B8A8D6ADBF5,SHA1,2048,,,,,,,2025 Dec 31
,,,Internet Explorer,TC TrustCenter Class 4 CA,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,D29F6C98BEFC6D986521543EE8BE56CEBC288CF3,MD5,1024,,,,,,,2011 Jan 01
,,,Internet Explorer,TC TrustCenter Class 4 CA II,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,A69A91FD057F136A42630BB1760D2D51120C1650,SHA1,2048,,,,,,,2025 Dec 31
,,,Internet Explorer,TC TrustCenter Time Stamping CA,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,A399F76F0CBF4C9DA55E4AC24E8960984B2905B6,MD5,1024,,,,,,,2011 Jan 01
,,,Internet Explorer,TC TrustCenter Universal CA I,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,6B2F34AD8958BE62FDB06B5CCEBB9DD94F4E39F3,SHA1,2048,,,,,,,2025 Dec 31
,,,Internet Explorer,TC TrustCenter Universal CA II,,,,,,,,,Germany,,,TrustCenter ( a company of Chosen Security)†,8CC4307BC60755E7B22DD9F7FEA245936C7CF288,SHA1,2048,,,,,,,2030 Dec 31
,,,Internet Explorer,TC TrustCenter Universal CA III,,,,,,,,,Germany,,,TrustCenter (a company of Chosen Security)†,9656CD7B57969895D0E141466806FBB8C6110687,SHA1,2048,,,,,,,2029 Dec 31
,,,Internet Explorer,Trustis EVS Root CA,,,,,,,,,United Kingdom,,,Trustis Limited†,ED8DC8386C4886AEEE079158AAC3BFE658E394B4,SHA1,2048,,,,,,,2027 Jan 09
,,,Internet Explorer,Trustis FPS Root CA,,,,,,,,,United Kingdom,,,Trustis Limited†,3BC0380B33C3F6A60C86152293D9DFF54B81C004,SHA1,2048,,,,,,,2024 Jan 21
,,,Internet Explorer,Secure Global CA,,,,,,,,,USA,,,Trustwave†,3A44735AE581901F248661461E3B9CC45FF53A1B,SHA1,2048,,,,,,,2029 Dec 31
,,,Internet Explorer,SecureTrust CA,,,,,,,,,USA,,,Trustwave†,8782C6C304353BCFD29692D2593E7D44D934FF11,SHA1,2048,,,,,,,2029 Dec 31
,,,Internet Explorer,XRamp Global Certification Authority,,,,,,,,,USA,,,Trustwave†,B80186D1EB9C86A54104CF3054F34C52B7E558C6,SHA1,2048,,,,,,,2034 Dec 31
,,,Internet Explorer,T‹RKTRUST Bilgi letiim ve Biliim G¸venlii Hizmetleri A..,,,,,,,,,Turkey,,,TurkTrust†,7998A308E14D6585E6C21E153A719FBA5AD34AD9,SHA1,2048,,,,,,,2015 Mar 22
,,,Internet Explorer,TURKTRUST Elektronik Islem Hizmetleri,,,,,,,,,Turkey,,,TurkTrust†,750251B2C632536F9D917279543C137CD721C6E0,SHA1,2048,,,,,,,2015 Mar 22
,,,Internet Explorer,TURKTRUST Elektronik Islem Hizmetleri,,,,,,,,,Turkey,,,TurkTrust†,C0DB578157E9EE82B5917DF0DD6D82EE9039C4E2,SHA1,2048,,,,,,,2015 Sep 16
,,,Internet Explorer,TURKTRUST Elektronik Sertifika Hizmet Saglayicisi,,,,,,,,,Turkey,,,TurkTrust†,B435D4E1119D1C6690A749EBB394BD637BA782B7,SHA1,2048,,,,,,,2015 Sep 16
,,,Internet Explorer,T‹RKTRUST Elektronik Sertifika Hizmet Salaycs,,,,,,,,,Turkey,,,TurkTrust†,F17F6FB631DC99E3A3C87FFE1CF1811088D96033,SHA1,2048,,,,,,,2017 Dec 22
,,,Internet Explorer,Certum CA,,,,,,,,,Poland,,,Unizeto Certum†,6252DC40F71143A22FDE9EF7348E064251B18118,SHA1,2048,,,,,,,2027 Jun 11
,,,Internet Explorer,Certum Trusted Network CA,,,,,,,,,Poland,,,Unizeto Certum†,07E032E020B72C3F192F0628A2593A19A70F069E,SHA1,2048,,,,,,,2029 Dec 31
,,,Internet Explorer,Certum Trusted Network CA,,,,,,,,,Poland,,,Unizeto Certum†,07E032E020B72C3F192F0628A2593A19A70F069E,SHA1,2048,,,,,,,2029 Dec 31
,,,Internet Explorer,CA,,,,,,,,,USA,,,VeriSign†,0B77BEBBCB7AA24705DECC0FBD6A02FC7ABD9B52,SHA1,1024,,,,,,,2028 Aug 01
,,,Internet Explorer,Class 1 Public Primary Certification Authority,,,,,,,,,USA,,,VeriSign†,78E9DD0650624DB9CB36B50767F209B843BE15B3,MD2,1024,,,,,,,2020 Jan 07
,,,Internet Explorer,Class 1 Public Primary Certification Authority,,,,,,,,,USA,,,VeriSign†,90AEA26985FF14804C434952ECE9608477AF556F,MD2,1024,,,,,,,2028 Aug 01
,,,Internet Explorer,Class 1 Public Primary Certification Authority - G2,,,,,,,,,USA,,,VeriSign†,049811056AFE9FD0F5BE01685AACE6A5D1C4454C,SHA1,1024,,,,,,,2018 May 18
,,,Internet Explorer,Class 1 Public Primary Certification Authority - G2,,,,,,,,,USA,,,VeriSign†,273EE12457FDC4F90C55E82B56167F62F532E547,SHA1,1024,,,,,,,2028 Aug 01
,,,Internet Explorer,Class 2 Public Primary Certification Authority,,,,,,,,,USA,,,VeriSign†,6782AAE0EDEEE21A5839D3C0CD14680A4F60142A,MD2,1024,,,,,,,2028 Aug 01
,,,Internet Explorer,Class 2 Public Primary Certification Authority,,,,,,,,,USA,,,VeriSign†,A5EC73D48C34FCBEF1005AEB85843524BBFAB727,MD2,1024,,,,,,,2004 Jan 07
,,,Internet Explorer,Class 2 Public Primary Certification Authority - G2,,,,,,,,,USA,,,VeriSign†,B3EAC44776C9C81CEAF29D95B6CCA0081B67EC9D,SHA1,1024,,,,,,,2028 Aug 01
,,,Internet Explorer,Class 2 Public Primary Certification Authority - G2,,,,,,,,,USA,,,VeriSign†,CFF360F524CB20F1FEAD89006F7F586A285B2D5B,SHA1,1024,,,,,,,2018 May 18
,,,Internet Explorer,Class 3 Public Primary Certification Authority,,,,,,,,,USA,,,VeriSign†,4F65566336DB6598581D584A596C87934D5F2AB4,MD2,1024,,,,,,,2004 Jan 07
,,,Internet Explorer,Class 3 Public Primary Certification Authority,,,,,,,,,USA,,,VeriSign†,742C3192E607E424EB4549542BE1BBC53E6174E2,MD2,1024,,,,,,,2028 Aug 01
,,,Internet Explorer,Class 3 Public Primary Certification Authority - G2,,,,,,,,,USA,,,VeriSign†,85371CA6E550143DCE2803471BDE3A09E8F8770F,SHA1,1024,,,,,,,2028 Aug 01
,,,Internet Explorer,Class 3 Public Primary Certification Authority - G2,,,,,,,,,USA,,,VeriSign†,97E2E99636A547554F838FBA38B82E74F89A830A,SHA1,1024,,,,,,,2018 May 18
,,,Internet Explorer,Equifax Secure Certificate Authority,,,,,,,,,USA,,,VeriSign†,D23209AD23D314232174E40D7F9D62139786633A,SHA1,1024,,,,,,,2018 Aug 22
,,,Internet Explorer,Equifax Secure eBusiness CA-1,,,,,,,,,USA,,,VeriSign†,DA40188B9189A3EDEEAEDA97FE2F9DF5B7D18A41,MD5,1024,,,,,,,2020 Jun 20
,,,Internet Explorer,Equifax Secure eBusiness CA-2,,,,,,,,,USA,,,VeriSign†,394FF6850B06BE52E51856CC10E180E882B385CC,SHA1,1024,,,,,,,2019 Jun 23
,,,Internet Explorer,Equifax Secure Global eBusiness CA-1,,,,,,,,,USA,,,VeriSign†,7E784A101C8265CC2DE1F16D47B440CAD90A1945,MD5,1024,,,,,,,2020 Jun 20
,,,Internet Explorer,eSign Australia: Gatekeeper Root CA,,,,,,,,,USA,,,VeriSign†,C73026E325FE21916B55C4B53A56B13DCAF3D625,MD5,2048,,,,,,,2014 May 23
,,,Internet Explorer,eSign Imperito Primary Root CA,,,,,,,,,USA,,,VeriSign†,7030AABF8432A800666CCCC42A887E42B7553E2B,MD5,2048,,,,,,,2012 May 23
,,,Internet Explorer,GeoTrust Global CA,,,,,,,,,USA,,,VeriSign†,DE28F4A4FFE5B92FA3C503D1A349A7F9962A8212,SHA1,2048,,,,,,,2022 May 20
,,,Internet Explorer,GeoTrust Global CA 2,,,,,,,,,USA,,,VeriSign†,A9E9780814375888F20519B06D2B0D2B6016907D,SHA1,2048,,,,,,,2019 Mar 03
,,,Internet Explorer,GeoTrust Primary Certification Authority,,,,,,,,,USA,,,VeriSign†,323C118E1BF7B8B65254E2E2100DD6029037F096,SHA1,2048,,,,,,,2036 Jul 16
,,,Internet Explorer,GeoTrust Primary Certification Authority - G2,,,,,,,,,USA,,,VeriSign†,8D1784D537F3037DEC70FE578B519A99E610D7B0,ECDSA,ECC384,,,,,,,2038 Jan 18
,,,Internet Explorer,GeoTrust Primary Certification Authority - G3,,,,,,,,,USA,,,VeriSign†,039EEDB80BE7A03C6953893B20D2D9323A4C2AFD,SHA256,2048,,,,,,,2037 Dec 01
,,,Internet Explorer,GeoTrust Universal CA,,,,,,,,,USA,,,VeriSign†,E621F3354379059A4B68309D8A2F74221587EC79,SHA1,4096,,,,,,,2029 Mar 03
,,,Internet Explorer,GeoTrust Universal CA 2,,,,,,,,,USA,,,VeriSign†,379A197B418545350CA60369F33C2EAF474F2079,SHA1,4096,,,,,,,2029 Mar 03
,,,Internet Explorer,Primary Utility Root CA,,,,,,,,,USA,,,VeriSign†,6A6F2A8B6E2615088DF59CD24C402418AE42A3F1,MD5,2048,,,,,,,2012 May 23
,,,Internet Explorer,Secure Server Certification Authority,,,,,,,,,USA,,,VeriSign†,4463C531D7CCC1006794612BB656D3BF8257846F,MD2,1000,,,,,,,2010 Jan 07
,,,Internet Explorer,Thawte Personal Basic CA,,,,,,,,,USA,,,VeriSign†,40E78C1D523D1CD9954FAC1A1AB3BD3CBAA15BFC,MD5,1024,,,,,,,2020 Dec 31
